,class,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,mean_rr,sdnn,cv,rmssd,pnn50,mean_ppg_amplitude,temperament
0,0,167.4279804063596,21.312448106461105,22.866735517250074,11.66568700691723,0.24958550682355862,83.04690896506875,10.787372454629502,11.502629353509581,5.783483575306605,0.08578289206851368,50.30168029803246,27.08045363734237,32.83621045787166,20.38632334519529,1.4686967716862227,44.91277284865046,24.23817561202211,28.658903806544053,26.329025376374194,0.8818420463743831,742.3,45.3715148410801,0.06112288137017392,37.65974522293541,0.15384615384615385,2.6768036957652246,2
1,0,117.1449394342365,25.650512365776443,22.13670778305243,11.011177636700632,0.2536984782982004,58.5455083878658,13.003746847009126,11.43812060967552,5.341689346103378,0.09238923716997954,50.48568967269439,21.832297312558303,25.244787215425703,18.620534209931623,1.394028807681001,46.6586138849133,19.308551643678257,22.799518056457675,24.610576833858694,0.8863083632539661,751.5897435897435,45.890440438251616,0.06105783218790301,39.56606733313931,0.18421052631578946,2.7227400196528277,2
2,0,581.3696518990375,83.37490367703086,32.59067495095244,21.806740180449744,0.31543908692230116,282.89929012807676,41.1730008710477,15.875848832817805,10.167679348145924,0.12948451451082044,111.44044836473067,48.04198973054082,47.04412692310404,41.4633438427225,1.2734564891923834,102.91412732629688,51.15598805281994,51.73111607072845,59.78934511167661,1.4014623783399918,697.2380952380952,61.439563611496915,0.08811848352967049,27.63525496667518,0.04878048780487805,1.8978627318206602,2
3,0,700.9415654770291,83.41529831137828,38.94059865481019,25.12248558901978,0.24679133434209974,346.88137484654624,41.64397748987315,19.921741010158925,11.803990900997686,0.104862551691257,120.36356374251002,60.46716897079812,57.12341572269524,43.36124972365772,0.9080495248611586,117.46757031323006,70.35135294228816,69.03291791649927,60.299883867581414,1.2927194870457215,689.0232558139537,68.31910015720437,0.09915354754825798,39.7036642185697,0.07142857142857142,1.3887731878938567,2
4,0,335.4062866504271,40.72649563737005,27.003545212748268,22.02683135656179,0.23467877194168735,168.58536748771257,22.10228596441788,14.350230961896736,11.088043912537293,0.10056603644851485,82.46837896541489,56.99785601702543,61.8766562314146,34.38638066539616,0.7293306762702314,90.68918136436484,67.83094959957151,63.09288683873075,51.12781470373397,0.9554901714053359,716.8780487804879,61.406919448035325,0.08565880842982607,42.388677733563924,0.125,1.7896986742160652,2
5,0,588.6378137316151,93.65172390833114,35.73505499139092,21.356130815555925,0.25151116076363034,291.2499802093863,48.18552675282984,18.424994419484616,11.113909857993475,0.113088808188995,102.88486091617897,53.72578361625305,54.205845611075105,42.123454677548644,0.8601894116812393,102.16604739561002,62.11935672983048,53.88915805945291,57.574075687686204,1.0685415358782737,702.6341463414632,39.89596226284058,0.05678056278729742,26.161039734688117,0.075,2.3130054869837955,2
6,0,1056.3960862000324,187.227471631602,51.13939736859685,24.704426586158235,0.2710281228603188,528.1592372830913,94.60860950473264,26.155288871240607,12.605055681222252,0.12137165530388729,88.16209067461165,41.25894021145687,55.21655568544206,36.028285932156074,0.9314104725926613,90.28425131914197,50.26997325326256,53.87502651613667,39.018914326243674,0.9290742692865827,681.953488372093,47.7722540953529,0.07005207086687268,24.873010808235897,0.047619047619047616,1.8996050685069648,2
7,0,306.85080663232685,51.39272030644189,28.72874195986065,19.458210197760245,0.2506855460257472,151.87287587546575,26.44693069402027,14.523178094443537,9.862534699836683,0.10506383957069386,92.4095598874669,46.04924621326556,51.063819504720016,45.22431590115499,1.0595781374288338,92.20567806821919,54.887308423641514,46.26578301320922,51.827941187140034,1.351969879092656,676.8372093023256,43.71821579189341,0.06459192135278369,25.523098781861105,0.023809523809523808,1.3962862054166978,2
8,0,329.03226651142455,46.81053928778626,29.547547095056377,19.42934209258373,0.290544094169725,163.23939555146345,23.896933452353064,14.87392479880486,9.775734984095235,0.11866069872013903,78.0131140544759,52.177319913971985,48.657553730947754,47.64005489871589,1.177339453418946,88.97197046367725,59.58748770118833,46.47273592121995,67.38681464330574,1.7231434510988741,691.047619047619,33.17136024546318,0.048001554930728135,24.815416136928523,0.0,1.599571962460361,2
9,0,577.6728521835059,73.5405413419326,28.04745991755053,20.642526779958324,0.30929496399183887,286.4561170650229,36.45315084041948,14.251083487012696,10.282638394087972,0.12419090010129816,79.77998904128835,48.168947174586904,43.63700180641388,51.1185543820813,1.1936683741427578,84.91948904505718,54.912825597589155,57.07931324682151,75.12825781742741,1.8248018414791218,684.3720930232558,23.59683519519694,0.03447954034910522,21.42539659020957,0.0,1.7888650973872964,2
