,class,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,mean_rr,sdnn,cv,rmssd,pnn50,mean_ppg_amplitude,temperament
0,0,2787.2154970001784,1086.2744322081326,306.11761618569045,124.1735695170859,2.61034403771691,2555.700146361213,985.1749823535883,282.4789342742295,114.06272435066379,2.3329438856423943,1112.7311746803236,416.9445843957448,91.65016130249568,42.18537705680711,7.163207545031635,559.9381226392686,217.63924848757992,75.15026994261265,34.5502571193988,2.3366200646570476,707.9047619047619,44.721255667506725,0.06317411334707664,33.10883752038415,0.12195121951219512,5.053575937275468,2
1,0,1874.6701046985993,316.6656266453484,338.01564152512265,194.79403247625967,7.032766837303731,1945.8757341879614,279.96715112396726,300.62753539889775,183.4030126626738,6.19717796839185,487.0820547569888,110.95656877941337,113.04251572596003,75.5278373669248,3.593996415041989,575.8159666793044,84.25158041035063,82.35264096816779,42.733418769992156,1.2131560304126363,699.6190476190475,56.81504111264755,0.081208539570215,32.41800162360881,0.0975609756097561,4.906659561482324,2
2,0,3151.826658255308,537.4971011025847,391.8405649829924,236.75624245325835,6.555403639591547,2977.444833773637,482.6625019201575,347.92763050387197,214.32029690760103,5.756517410602512,879.9399623628814,179.4206164114873,137.32076814281137,83.17045892038603,3.603560562082812,847.4779451251886,136.2328087776492,95.03619711997582,53.51002659676945,1.146243046673004,644.7111111111111,45.281253507294934,0.07023495132456474,23.55650846176263,0.045454545454545456,3.5012614777244586,2
3,0,1593.3616635467615,201.67620963552315,83.25681446253158,99.42547574042702,1.061352177759799,1184.3702968833575,191.11906808746022,82.05371546845058,90.53487996268576,0.9586703598128844,342.65762427130045,70.66599796779767,37.87766358539724,27.298290513381843,0.7167541685285829,295.1428057230506,47.15248894236066,22.628299038699225,25.37748501455023,0.2384043691203277,686.9767441860466,93.41802833350135,0.13598426602371555,69.85427007434429,0.23809523809523808,3.0413577382482697,2
4,0,4266.619194914312,179.3150655712945,105.13483132139928,90.97222555028722,2.5200934650329563,3347.897907582589,173.40982383767664,117.17664286485967,93.50443409513304,4.391403899015175,436.1667783409379,42.27645555879276,31.560035764509035,24.003088590427087,0.573282564058909,451.9454650479512,25.811182042828698,24.484706522626865,23.107360350453067,0.43069698370649584,682.8837209302326,102.157024162928,0.14959651406504235,77.22323854532975,0.2619047619047619,3.287638693089005,2
5,0,2749.879493217895,143.46153639514432,103.30320492355649,84.50866243311998,3.179468648917681,3784.138413405196,200.97657311580969,137.36534588852143,92.37139722313582,6.356123741930413,372.2340461354663,39.683791700618436,32.45104513971537,24.667886193068245,0.5722388888931242,375.5917450946829,22.91876846385203,23.507291098859525,20.749898991779197,0.4387177011010256,677.0909090909091,95.96264248468057,0.14172785544192887,67.20465100183752,0.20930232558139536,4.144350748229308,2
6,0,1135.0453873417007,86.12584994038104,53.32999894784544,55.89329772262456,0.29562536443351134,687.1228939378105,74.07835214483626,52.61928702113913,53.40190561355512,0.32567279607243005,247.49800341207418,28.987071730296634,19.85595523713445,22.15976490223113,0.08948742777182382,189.40136349148423,17.334509979722974,14.306032679074972,13.570471859226696,0.07494407321258476,750.5641025641024,69.10243916473328,0.09206733832415273,64.38698789760585,0.34210526315789475,5.3077931717064795,2
7,0,1290.1938606095675,95.73417800631225,65.75386909368949,60.89131105179629,0.5053984220864006,752.1629297914444,77.22311502180511,59.71605777864377,58.02269182288207,0.5489676249526927,232.89263084516415,31.517584551705617,22.83573306035879,23.73949976803891,0.15135776305153892,224.28322196998414,18.13369001992886,16.63505463883753,14.882771881143427,0.12492624631237623,756.6315789473687,52.70233650527547,0.0696538949360207,44.923959778299015,0.32432432432432434,5.258119107343002,2
8,0,6103.518635301694,192.80891997605735,89.72905166059799,86.77029926231933,2.9345317653225815,7966.022965394295,208.65974123177114,117.1539364309575,89.76268947623959,6.1765635072778435,616.7104981269356,46.690666638473346,29.530865527917786,23.395902961318242,0.46238308134331657,719.3981577636016,29.341226447322196,21.497617670636213,20.041181802216652,0.35833316705724294,683.0697674418606,65.54583832230102,0.09595775050588805,32.15438946559058,0.14285714285714285,3.609981776794304,2
9,0,10890.541998447654,336.7965264838428,180.4322466479025,124.16115232803092,10.007702928407738,16928.531308838872,488.78870478615255,266.72691787605584,172.4411270741652,22.884359022721693,1059.1607580897676,52.45482308155858,33.808539111307844,32.01812380738516,1.1212181896339928,1175.3891564281196,35.473357462985575,26.58219197605149,24.783294036828465,0.8492807981015393,662.4545454545461,66.711267674003,0.10070316240071803,31.71970262918361,0.11627906976744186,2.608926696645362,2
10,0,3534.679824800803,164.54158957789758,87.98586572911631,83.70580098844968,5.555375126784692,1409.2942233142583,124.55129879698205,81.94133869167449,73.87433831051301,4.759828428711376,526.9931281879219,42.58749738652391,36.730140480039395,31.577827679678304,3.5738622718097846,429.92580207318906,32.584739304899216,22.583590204689866,19.91600437644929,2.1760439369234916,721.7560975609758,75.47740737724389,0.10457467229207214,42.85323791734208,0.275,3.754420275318562,2
11,0,2600.420817960228,237.3241921284847,121.84575313690172,97.15586995044649,5.8057953537408125,1906.5792053927548,211.9126208663492,113.63086137247976,89.11276158943109,4.969160805251357,615.3060997866245,91.22063799486219,49.91921486916363,37.281692292992076,3.914081230222952,471.52973415187364,48.475410790976,29.143296096853277,23.96858489931718,2.370992612055965,714.0487804878051,60.61103497693928,0.0848836054807525,36.69332364341329,0.225,4.7611810244621315,2
12,0,12803.153607263706,642.758037071038,452.6535875437635,523.7524405516934,57.90476479960655,8777.650656715366,501.01375073089,389.84808269409405,372.2659146969568,50.7547900035636,1021.3069821109912,101.91916452227622,75.81885071347791,99.25833961921923,7.163442744920711,801.765986887883,60.78060187370764,62.02763241098722,66.83433183409032,3.8697457220226372,677.023255813954,41.0536747221859,0.06063850003620474,28.625662812040698,0.09523809523809523,4.3325529815547075,2
