,class,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,mean_rr,sdnn,cv,rmssd,pnn50,mean_ppg_amplitude,temperament
0,0,759.9267351142526,133.4274003325811,42.619326889581636,30.49444518311167,0.5735837168383384,358.9159400235694,75.51195265394841,29.37892138565533,19.557069720735914,0.6935495042129742,451.1365955138962,114.50641100000293,72.14220159508788,45.5945572372468,2.625874149401268,148.2470242052485,53.100106402099044,40.3579440900385,29.114579446171415,1.6297336391543598,667.1818181818181,35.82468469961241,0.053695535045065614,14.016601452530299,0.0,2.744190621636806,0
1,0,951.2450089705093,178.19634102758693,61.08267537162566,134.97789407645047,90.97119170604026,411.5118207162785,148.30085939481623,55.024427492454166,133.8812945969997,113.4576443643389,454.63302284011013,184.36674616367333,151.0018292452512,407.83575254549464,111.2041346975327,301.54126365071994,62.45372797237123,67.80750736759151,185.53213249326163,36.2504316199234,681.1162790697675,51.612664236934805,0.07577658297555984,24.6576560118761,0.07142857142857142,2.3465596039074077,0
2,0,863.0337344886611,285.23082272865196,191.95025309611475,677.4923541188901,349.0113223604344,624.3102865381638,240.22829074318315,159.89667694958976,514.3842951643433,462.34913826167156,536.6962149299701,378.40835679322043,478.63611492398854,1292.4491140435089,394.410706716057,309.85287749857696,164.04000368084945,189.5580260897051,594.5325349011381,169.822167067815,704.390243902439,35.98671841720259,0.05108917780835548,23.59660992600392,0.05,2.471475652464164,0
3,0,2262.5474860721033,455.29120851773723,350.16419468390905,1056.8081521653546,406.77847826566114,1432.9995845166384,424.86090626580534,267.8245835070801,809.0847886563405,497.37758246226434,2013.6659105536703,815.1140883319397,721.2518736705284,1938.9185046931257,431.89101435797676,712.1958125199736,235.87202332533406,270.5721078494793,885.6846779039314,211.10281755201112,674.0465116279072,31.944858359942042,0.04739266179538736,19.331691227471307,0.023809523809523808,2.9573760325317977,0
4,0,1549.6834390154745,224.19360493832943,117.65185568706787,256.7494750893534,205.62833057043952,810.839817648903,217.86587641436472,107.34928046453787,259.6521245133253,127.63648432372915,1409.2799814472953,430.6703159203118,277.6768329244282,678.0058123677245,138.8921130271554,503.8284305866135,126.96796536069583,102.63941305973404,275.3433885191116,81.43647194278654,681.3333333333334,34.42819793436963,0.05053062319134485,19.244257933591637,0.0,3.0922906709401023,0
5,0,1302.3806884568576,142.97393049577067,87.39949608373077,183.61259458699436,292.1361208178457,556.3838398316107,76.36489425102806,48.516422187791335,150.63425228772752,147.16659803550107,269.9913977658968,109.22389051383955,120.85649075004386,303.13527932319323,74.56953676115471,201.32321078449695,74.62901711845555,68.89144203976467,101.27322863946627,49.34398530953287,698.0000000000001,20.610203487711562,0.029527512160045212,19.853119187254567,0.0,2.927069020496125,0
6,0,1581.6775612876052,44.409535817776856,33.75328923724724,26.932901105752183,0.6052287319992835,454.6662356671427,23.015340843066262,34.38831848106695,21.79442090372063,0.5243813080111203,250.07144968741574,25.42972260572096,80.54600182007918,34.957827342156754,2.5712376650015503,161.82227430910027,19.46504495692671,67.02150559904631,28.477407880910604,1.5989442967488636,687.7209302325581,29.669870545077778,0.04314231142426432,18.047556225546707,0.0,2.852379523697859,0
7,0,1642.6027138832803,64.14846134916006,35.21124089165532,24.87834888257811,0.5730941762324794,303.71277313094396,21.316231930292453,32.04804995806094,16.95873933984012,0.49068035661497394,198.56565975376637,32.7283222977962,87.09979176735413,35.093416300917,2.342588416873017,166.01981252452737,24.55454463732421,69.8688803628058,26.495980091932662,1.4638242816386162,704.3809523809525,40.04689469460278,0.05685402843338684,20.019502686251933,0.0,3.0363278531969082,0
8,0,1633.2593163138138,106.25012876374933,31.25228212553687,72.35921317687433,18.029442854983323,265.9891665520364,34.780882522787095,17.238141906963133,69.33143616045429,23.06688569837962,298.4455411760086,51.69823104406484,52.488643234061314,183.26129408782725,33.077753295941335,231.3963215646288,37.114193355837926,36.460024373193285,105.0731519180673,14.146063085443966,710.1463414634146,33.646367542136076,0.04737948444936046,19.4833262047311,0.0,3.260911270619747,0
9,0,2169.641588533408,104.92059028872723,39.07128551530018,69.16981230153644,16.0949351880908,326.8059508695573,43.53627665002209,25.578891810895257,68.97181638142537,30.367675972825865,317.1268864576175,73.7213931979754,64.95263020799067,158.8754280555071,50.78964389268781,236.825976759123,46.03598799309735,43.37868138045624,90.07026691353082,21.770245029366798,679.9069767441858,32.3373688842583,0.0475614605973152,19.371063348152664,0.0,2.272206130380939,0
