,class,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,mean_rr,sdnn,cv,rmssd,pnn50,mean_ppg_amplitude,temperament
10,0,66.53324846272753,15.653281329197009,16.24606599304771,9.513726390898857,0.12497929689903016,13.588929637629288,3.400371493599242,4.586754034165644,2.0926326195676253,0.025798829069031283,57.30186125404017,20.473934260753055,32.77760621751216,12.25915567763482,0.11772862798382631,45.64856304137629,17.0923065281432,28.623595621842913,22.386027390398656,0.3724092504552431,808.1111111111114,93.55694302028931,0.11577237552352584,49.86839823833487,0.2857142857142857,2.999151576611773,0
11,0,121.24530529488541,19.67034301688343,15.581634756818367,8.903835391226982,0.1529221103990437,22.993926914853017,4.144063043442652,4.353072712812349,2.0238359070712226,0.03146812692862375,59.8936115833081,27.971534177844827,28.50970012340065,12.079010313772802,0.12095708968712632,50.0892110939914,20.70406750584394,27.539872899179468,19.615998018337397,0.37809766119432264,865.1764705882351,68.29901751289087,0.07894229655419806,65.74883338059335,0.5151515151515151,3.318832697927968,0
12,0,194.8055322470503,22.840669047731243,16.691992409529696,12.273731922341018,0.1279360363812891,38.64813224755996,5.506383905201476,4.51128301842234,2.7001434726553533,0.02732901365586898,78.36225162741387,50.04532707677976,33.22478866401265,12.006588170002601,0.1272859029456062,67.56212624017137,35.63345427440608,27.941747645183916,21.201725539844652,0.38808777871627576,876.0000000000005,67.34240862933262,0.07687489569558514,63.98828017692095,0.4375,3.862204944925447,0
13,0,193.95634209624257,24.68142375612627,16.13093724039461,13.711027523764262,0.1361400928650273,37.369310244520484,5.672565639543073,3.8838939726944046,2.95313666105473,0.02820102773259778,97.46419508442206,52.86403450112699,31.62166316713974,12.274339835880863,0.10727227854633699,79.53133691950576,40.163962436954876,29.861853460062473,21.489871378667406,0.33777402467411843,882.9090909090916,65.86556556557291,0.07460061997748162,60.14565653478323,0.46875,4.93310420106653,0
14,0,180.94147476249046,30.150902974452563,14.968245373068195,15.305217057212364,0.18752355732636278,32.4045472118027,6.341395986187299,3.8447659759174253,3.260157761009947,0.03813578044665255,81.99863019104376,53.375069149311855,28.974047280235546,11.993728105499963,0.10925708039849594,68.74867723483456,41.26329948776023,29.60808338276926,21.970287185400856,0.3408579180446293,887.8787878787883,68.55278877248486,0.07720962557993172,43.82921400162127,0.3125,5.441276921205006,0
15,0,443.5501480886215,50.80973859763279,18.155858954127243,19.37243058907592,0.3065382680565354,81.74045101013424,10.416631276410794,4.447299725740287,4.018447871679399,0.06448463551270368,101.14570139667279,54.572011209369805,29.052797836980393,15.21420163095703,0.18165635161372598,145.98740346556502,52.89181585702228,34.19902152649072,28.430887184169812,0.4875584543823957,874.6666666666661,75.35692845828423,0.08615502491419696,47.597268829212894,0.34375,5.17462095801586,0
16,0,1764.1068051701889,328.2467555742261,206.18880482572078,70.45188059356134,17.84213569341911,301.7017215477104,66.07818876672245,42.00213253247974,14.51149758930998,3.5293420871766688,237.84612259620135,53.91510017991421,27.213881417552866,15.249679615867116,0.15184321970465206,188.41069708310653,52.22474288433315,30.774414864987282,23.554469532390765,0.37047424648976596,882.5454545454536,69.64781534131744,0.07891697247162059,64.85753618508924,0.5625,3.942190394223058,0
17,0,1540.735982874442,204.97580855689827,123.0232402449526,43.495995252499014,8.90706266694759,264.8385555365408,42.93073233719862,24.851511773341247,9.198670055775748,1.7649282564409317,224.54007969772644,58.49464495039575,26.499357486450464,18.61053924086804,0.23939872919636798,182.9240800980411,54.66085456764566,28.631489983003288,24.37375587956437,0.36797865510466954,880.0000000000007,93.40235543068636,0.1061390402621435,83.62714870184192,0.46875,3.1946671228243524,0
18,0,883.1292957337116,113.71268092730006,31.746190230183167,19.41712408580055,0.15109753418383293,157.17970335464446,23.261104144403028,6.638462216275843,4.342080603642466,0.03771283620352875,159.59323543498837,53.61219479402615,37.84702745435645,22.9781965473244,0.2635144551662146,142.41624952434745,43.73027970947352,30.266431377951083,25.6478257326774,0.34812323963362257,801.7777777777787,109.97119391942412,0.13715919418996894,78.0915213982047,0.22857142857142856,2.98961447904725,0
19,0,1066.1914007645544,125.10874176351632,38.05173764568317,22.220016860912573,0.14941623726794515,185.9247752544763,24.290039506276038,8.36836027508873,4.993721924576939,0.03650722434120978,170.7837707333597,41.95755433816983,38.32887625508991,24.053288167745567,0.22614922291085826,144.95526116295534,41.04776494506679,27.476790813574343,22.159660013351267,0.21583704510565863,786.486486486487,86.39110731680442,0.10984436325504335,40.24370206076912,0.16666666666666666,2.317563401249821,0
20,1,128.02550410575225,29.737263431506236,19.606919102923143,17.789890999210954,0.1576759224004984,23.05318137165158,6.444174707939869,5.011528401269888,4.072066087549162,0.0360785613369684,109.59605027895664,33.398124307662926,33.129143216912425,22.617264154602676,0.25408048867832816,102.25346764370485,33.241809465697884,22.978878529358646,15.964038665841462,0.19102039852306255,835.5428571428563,86.51023158024496,0.10353775493463879,47.273920182404325,0.2647058823529412,2.1050867145958407,0
21,1,111.14698300340456,24.688929253049537,17.76129080183822,17.442968416400923,0.16010416337009067,20.067874115047537,5.921157677920935,4.442873052870699,4.122161346290822,0.03730767528649585,125.26271711374102,38.264696558506586,32.635846099513394,21.370781141441384,0.2770818058327711,116.46377639158064,34.56273318901593,23.489610053897213,17.067678592440657,0.19831506471885754,870.9090909090911,91.21004729344773,0.10472969939748693,47.59201613716543,0.34375,2.4617508487309716,0
22,1,154.34716824564745,29.98007859064697,19.412933191889255,18.43717927456975,0.1783037556193991,26.646367636516477,6.483776878954909,4.408400869306463,4.100967643350262,0.042456629400703175,107.08301100774291,35.49266747317783,32.534464125324845,16.969030410617084,0.22450177734004248,99.67038958042488,33.54522163251658,26.698222917459834,14.39139784050152,0.14045874467044742,897.0000000000002,65.68743190046072,0.07323013589794951,55.32309790034229,0.41935483870967744,2.663072639305224,0
23,1,197.92879528158036,38.43243726126541,20.64557855920273,17.53891145053308,0.19430460702129518,34.44408312705742,8.00611633792945,4.988494743832378,3.909988846038742,0.04555802321141341,101.33617657139266,42.69094636201187,31.878358004705987,18.856095923101627,0.19817174895158804,86.96431050151364,36.26703659943669,27.143003902627882,15.699050130572388,0.14558182437647105,897.6969696969687,57.732402539917075,0.06431168254851694,58.438001334762745,0.46875,3.066158702726029,0
24,1,216.25936994865503,37.187156352981496,26.08146490613069,18.402340107632813,0.21725317061045593,39.208482367980295,8.087407787006484,6.403309400215967,4.253085262335062,0.047061289677546345,107.50549616281344,49.2013894834719,44.03743328088363,20.58490675382489,0.1791592085358831,89.90293074141863,41.92219658009834,33.11462953330915,16.81935349803665,0.16279544437229546,893.1249999999995,59.49667922422124,0.0666162958423751,58.87986676002326,0.45161290322580644,3.3958833883902755,0
25,1,189.44945759289502,30.08846159378732,25.37463069089594,16.708806842219328,0.18591618892032488,33.72541651902288,6.807290263440862,5.8250701057317675,3.829107776798638,0.043443989111559285,104.50002093564531,45.819748408421916,39.266818737493516,19.568469984608242,0.21984528397230593,94.44932310822131,43.403209468290875,31.305305149811304,18.813990809732253,0.20330718969804618,875.3939393939405,69.08777903595582,0.07892192980429726,60.4607310574365,0.5625,3.1900810120110643,0
26,1,150.92662858718913,29.81312195058176,18.81971678866396,17.92691474954965,0.1592649082357619,24.101608948466247,7.37329093241574,4.451707204741454,3.967833799170501,0.039130906797891815,132.55223902359032,41.40484550215645,31.948808527665754,19.868425362895547,0.25466465169710234,122.34238290573902,40.54397200839251,27.157669943306864,17.818445250684483,0.22660649224140988,864.4705882352939,88.18033701458855,0.10200501696026168,77.18690421190077,0.6060606060606061,2.7649775395734437,0
27,1,108.1717643076857,25.674065258037487,22.947690692722674,20.04901433012567,0.18260134286334254,17.728312687544662,6.389430092643249,5.136277156739388,4.382180798861117,0.04216481596124853,117.07971312256964,37.90704178671032,39.23261501741432,18.109665594293713,0.22145867948564518,110.50075682584419,36.187362110158915,29.298148015981294,16.914817866388823,0.22688333033031485,862.9411764705891,78.65110574516717,0.09114306732568785,73.02635472792326,0.48484848484848486,2.254938494953651,0
28,1,110.1979253660083,24.796363588778085,26.879037233414294,20.164189666140153,0.19202770067135014,17.068381163479625,5.759749478651784,5.966848797063055,4.504162792059764,0.0437095312360338,85.79590847596648,30.145238641818015,42.43463932327183,17.857845852129312,0.199538057028634,75.72659659410614,27.118977213473478,30.93652066884361,18.387358389399136,0.1954540044348447,867.515151515151,53.849397171718046,0.06207314889851532,51.628480512208625,0.28125,1.767231795929314,0
29,1,107.14644922700855,23.952292576875244,19.80945293922854,20.03886229823195,0.1681637703264178,19.66316024967147,5.718265863416389,4.881062473436225,4.34868127554445,0.04062104584540217,84.82909703490368,37.3031602055309,37.44630575635495,17.181614192384593,0.21714824828797263,65.73820843927082,35.39200603661979,29.388944012343128,15.3322868909366,0.18895260086121562,839.6470588235294,47.841836866111436,0.05697850824743551,43.16002639929526,0.18181818181818182,1.5095740436977871,0
30,1,130.662570446214,30.467705799414098,25.89145778147855,18.172875571397523,0.16251025390745916,26.322616862808278,7.155612646153598,5.741435100636457,4.235265821627667,0.03875666637471344,100.15093355812823,39.82293286850768,37.25663853126225,20.59798470578772,0.22741225826938413,84.00959165841344,35.012083189781286,29.343533359112044,16.18021639180059,0.20533488083310814,821.444444444443,47.50365065336551,0.05782941375358993,43.409018154574696,0.17142857142857143,1.3663344858126114,0
31,1,139.4701773102867,33.17323408911213,35.66038935224111,21.09728714631755,0.18776780491754216,24.779650232217318,7.319958532330447,7.429602721343673,4.87803924403877,0.04404146265737611,101.26374504577576,33.30251477487288,45.88722946970565,21.498667056892497,0.2438195183400132,83.05765755117912,32.56116026630046,35.747461613629795,17.974746816278035,0.21763520241882076,819.6666666666677,56.35296924614792,0.06875108082083918,48.62450881133834,0.2571428571428571,1.4426660603508545,0
32,1,169.4141961338046,39.534442192682576,31.972632597501917,25.324879599595032,0.18902252418821147,29.123161599886753,8.999783543951729,6.138053906874462,5.658780023327993,0.04430618515102651,99.50252345183479,34.48238060262491,50.928420417143364,20.337915754412936,0.22929891213028317,84.3102059463157,35.08766603715139,37.062770570350764,17.346474884128384,0.19235993792703,836.3428571428569,54.814093752883494,0.06554021868512308,46.536513178621945,0.3235294117647059,1.515606177653636,0
33,1,141.47043983815547,30.047213770199992,23.792860300361394,23.042227103553827,0.20890261948140912,25.53041232135048,6.628399408407577,4.805048332201535,5.209411920564066,0.04607115981578341,96.19172819708483,34.24656028359868,42.43007493770432,18.848997060930852,0.20809646688956013,82.04417580575172,33.85434410716581,33.63531879675417,16.635419090534914,0.2085414162877651,865.7647058823522,66.20585839844289,0.07647096023736445,59.659640690109505,0.3939393939393939,1.4675905855773923,0
34,1,196.16045063652513,30.824100203897704,29.011498483551247,22.4851579996178,0.1988434916466769,33.704605873857474,6.852438919527353,6.114961526966002,4.964391261729649,0.04366237273800113,108.38480574964906,40.895000347471765,38.88009066359901,18.47201399198508,0.1953759368289853,84.11413313893024,40.452202462479576,31.37005958229487,16.512509216316648,0.21514064591253834,880.7272727272735,59.58569077769245,0.06765509894246659,57.14892824892028,0.3125,1.8637629023944793,0
35,1,133.32422664506976,28.515085171905767,26.956423014224463,22.68681190788306,0.1939600934145439,23.56179418429818,6.818860214382294,5.437098767683401,5.131009940442129,0.04298124519895207,107.31804270158477,40.11630830155073,35.64876996005884,17.630708723116488,0.1997468000470778,82.56544258627335,37.11947587254699,28.140939890818597,16.940456280048352,0.20664138094747272,866.424242424242,62.69720403606127,0.07236316917984131,67.22350779302656,0.3125,1.9003466747475657,0
36,1,2278.1733928950284,455.42639876022685,174.1365795937495,245.7327836539606,81.83183053799037,444.8957366940851,91.49228742295318,35.233393267964765,48.062291650258,15.74679487112778,117.87092843751017,48.24449399544572,36.75897698222618,22.571650229990688,0.6977935632399203,92.5538930739455,41.94697038972844,28.393791792024953,21.82162116339862,0.5839606507303904,893.8750000000014,85.6157017555566,0.0957803963144248,81.8874128733765,0.6451612903225806,1.651150035951822,0
37,1,2349.1164493761994,489.8910994141918,188.09446214907305,319.5281401811603,105.17518505473322,457.4008019303361,98.83698294376998,37.830133009849106,62.55896588226703,20.240611497965936,120.24189560839555,44.93646849654671,33.48583725843396,21.31235050018057,0.8290869715908201,92.33088573554473,45.98409312495427,27.615468065728717,20.193143429892164,0.7143464832223876,889.8181818181828,89.15206620763503,0.1001913290032677,65.32610504230757,0.5,1.9224441873124622,0
38,1,321.11662917006805,37.42394377526679,21.9726611166859,23.959990973538666,0.2100589802553908,61.411561516084724,7.892375572863374,5.198732675573126,5.08550442180464,0.04567888514111257,82.41751170268448,39.09587541594884,25.984060354203216,19.1575018293094,0.19522033956866758,71.40687522015351,42.09730540383457,23.66794536061691,18.332566576283288,0.2289642819862076,802.8108108108095,77.21177149668816,0.09617679589878356,49.184460057123154,0.2222222222222222,1.79302422262051,0
39,1,180.69609109530018,31.17733128070705,22.930345888990495,21.77771631444814,0.21718241884834372,33.70405241733769,6.641071033117322,5.581252265219762,4.638456802244132,0.04760485595658091,82.90172800760176,27.11239523815389,23.521511131850577,16.066748626727303,0.15163138478545946,72.51390957325236,28.4250179454529,22.357752494984506,16.817904392341738,0.1811851057305841,799.3513513513487,56.217937141594156,0.07032944530156175,35.10618812180528,0.1111111111111111,1.7581947986751787,0
40,1,119.42328296120967,21.78589213529578,22.67680143393604,21.250079187396853,0.21924643403845326,21.51010215004116,4.652831783135793,6.0772135504451334,4.405166701938752,0.045768510774845,82.393470515628,28.12716765463212,40.2308894087,16.716953692809696,0.16877789517247913,68.36046272241218,28.393409811872232,32.71329379084897,15.376957576645847,0.1766079333947354,834.5882352941169,42.39934079466461,0.05080270605506759,40.26578365479163,0.24242424242424243,1.826731349010782,0
41,1,115.16889440264649,25.947593303484197,20.81885123476309,24.04732389418107,0.2506160430363203,21.172726405150375,5.623208285086503,5.595724950998454,5.154200330943792,0.05354426120085444,87.5480345516812,29.17040672654398,42.26596850157188,18.94233367439034,0.18965067796757037,80.0336633722015,32.471469976840936,33.51900616286428,18.336411659915704,0.19740920090293368,831.4285714285721,50.616368960277384,0.060878794282120514,43.58089165733929,0.29411764705882354,1.618205388850973,0
42,1,140.51362084938012,31.99069723873666,19.4549046579521,24.652772013148052,0.23942228521348136,26.137022663349644,6.67217371671364,4.913091367823904,5.321498657842987,0.05113613596005417,84.22223052389667,33.67564017889849,29.32120182402361,17.519428617852764,0.19491111187134386,80.14046600383364,33.47529533000485,22.2477808309436,17.190516768648134,0.1867619421337063,835.176470588234,53.05484331602041,0.06352530894297424,51.04958967574174,0.30303030303030304,1.5937215321874976,0
43,1,202.10594488258394,34.39733717636333,18.83765200382138,24.805095533281854,0.2351793444510855,36.037000266687755,7.608972061364149,4.411062252120287,5.213023336323464,0.049270955746206,92.66968364834523,36.26649278038508,27.60588382594075,18.649690441243738,0.19202774078904933,82.42549077858996,35.207658502334304,23.974983166975917,17.589021781740573,0.20752934319294075,855.8823529411773,54.79646344808805,0.06402335935515437,57.50362307426296,0.45454545454545453,1.6329301449193405,0
44,1,170.536811977664,28.571193625159093,18.31587656998274,24.234173432964532,0.26518319469896784,29.317032272730817,6.702707472447319,4.090318355505665,4.997150001231722,0.05329125866693072,85.42429860667822,31.12783965501984,23.86128146920483,20.311481234070584,0.18242484099595932,79.79908681432862,30.568721910848488,21.020572745256814,18.235369102920313,0.20697773086642848,846.4000000000007,50.66336418546526,0.059857471863734905,54.88383454277425,0.4117647058823529,1.6401708992028639,0
45,1,137.80208602294536,22.929260229659675,17.069870663165077,25.944153616495004,0.2775462628427909,23.445509827197018,5.458237893289276,3.648323649669795,5.367837977414872,0.05521940846867089,95.871583204807,29.800078621145204,29.77099157033692,17.956114828850417,0.1733084226133858,81.4214268723462,32.35341061788117,24.068733603605455,17.50135473955874,0.19458441521261044,823.8857142857146,41.68775488754185,0.05059895342849092,46.89914084251462,0.29411764705882354,1.8134654004038424,0
46,1,198.85512113674935,26.257612660730338,18.457566950656723,29.343944241408952,0.2533233087709456,36.13312458266776,5.895681364755928,3.8092127839079226,6.113389662306068,0.053216426149513454,92.77111290742559,37.36542234899152,30.246496106878155,16.616174203395985,0.17900561895825415,80.10819227024932,37.138529594517784,27.824132613766373,17.117420960898233,0.22048177422033768,818.7428571428591,66.60698729338861,0.08135275527877568,66.03029607686264,0.3235294117647059,1.9211856171810255,0
47,1,158.72770020180872,25.022745424894612,21.778170858080845,27.264150835544154,0.28285585271817343,29.217077373124493,5.815406250188039,4.614056636702944,5.660816215104825,0.059271509731396305,84.52042239004314,42.752142063751776,27.627644068253495,17.99320882272304,0.16627637747933724,79.08329409005253,41.2798581120128,27.60315171473074,18.198653852440987,0.21679170715121546,845.7142857142862,75.58577964162548,0.08937507727894899,74.41378746377228,0.4117647058823529,1.6830427615808579,0
48,1,140.86864741027478,27.741069641832198,23.96122286934813,28.09569981788682,0.30907921110178865,24.781485820094026,6.096657905491465,4.872151130214171,5.807501524889764,0.06594345098727224,76.35132006194392,36.94767880251074,28.949326802765565,18.477799425975576,0.16164011599454334,63.941036173664514,34.44627051891353,25.838474669948678,18.20352542096582,0.20499208233157634,821.3333333333327,72.12053402860417,0.08780909175560579,48.53511247393156,0.2857142857142857,1.5904622831533226,0
49,1,110.6301615382919,33.59773899246996,21.595923684761118,29.50896451032148,0.3182974138644104,19.921977285378166,7.777591945785513,5.058035275460486,6.074255185918288,0.0653933550750695,81.78450873309251,39.962827186550115,36.41378599307767,17.08402314769567,0.1540026921657587,60.937096681992124,36.88604430749972,31.747045074571076,18.834472908216796,0.23123519698672923,808.5714285714273,84.53689960577711,0.10455093590820506,57.504986996010864,0.23529411764705882,1.7370038350345243,0
50,1,163.8937866649078,34.91292564365484,23.53589112694735,30.080379269120233,0.3031210911357359,29.006718536116765,8.287342003937809,5.556458134186495,6.252887934043487,0.0604742670150259,92.62098051876809,43.90645963962332,34.852731130737624,16.200608582078534,0.14136702173049462,84.01984519104695,41.687779557361765,29.898678970420647,19.452198123450394,0.224281364957365,873.4545454545477,84.65706220875536,0.09692211535140577,72.32910893961672,0.46875,1.796331186999522,0
51,1,252.16828740977337,39.85396333335761,20.518978521154516,29.03459222916458,0.3034113535255765,45.34242888826852,8.399633105800035,4.453427161728571,5.865107622304904,0.05874583738502764,94.0886410809431,33.53336451898813,25.211582714404322,15.3632448801135,0.1461167797907726,84.95531408097919,32.55752793579173,22.580469030335916,19.716737676344987,0.22868228155529163,882.1818181818173,54.69086677947557,0.06199500562389034,58.53204250664471,0.40625,1.7148494586948415,0
52,1,300.8645025759758,36.431100701270346,27.6841894928154,27.13123741739801,0.3222966542174048,53.15196088328233,7.958536738106943,5.685331392784973,5.469436461777224,0.061701408574624646,93.37764316706753,32.59513079286702,25.507476662447512,16.483985069058164,0.16013378349209306,81.9808257281697,35.15278809448512,23.669226866398603,18.664353672636434,0.2613794008200824,874.4242424242422,42.02308168065828,0.04805800164477834,47.254629402842724,0.3125,1.694082934106996,0
53,1,213.55149231770253,32.96597211555056,29.942945262858597,30.04028936255122,0.3176817269682143,37.24485353376647,7.093618003258404,6.628645896739268,6.084020237690869,0.06269150071820227,106.56091739838277,36.912430892899714,34.31696453550273,14.98657445254188,0.1453976556486745,95.69035105948556,38.137743856364324,29.500175098363414,17.28874872595263,0.24654262675129007,853.7647058823535,52.30392465923901,0.06126269251805585,54.42370250120358,0.3333333333333333,1.771042246394182,0
54,1,134.5438369716056,30.12225502528953,22.413902665782818,30.328774048792205,0.3020129761437486,26.31390552502418,6.252159371179938,5.377063613090388,6.084494043384489,0.06287620158315967,98.94381900529396,31.714327430098436,32.51537762830737,14.50062053102955,0.1555477310315447,85.813939346537,30.805627232938594,29.698285037295218,17.59605722210966,0.24119663559900023,829.1428571428567,54.76427713774499,0.06604926601726657,59.689392101202486,0.38235294117647056,1.8481697606631053,0
55,1,145.23247881663227,28.462020991385742,20.92557627062422,34.2287428548276,0.3466391349441785,27.232591005673495,6.246635737456657,4.590646314581941,6.810163795309074,0.07045446155953752,110.85303660447758,31.774223468904967,27.349564339151605,14.563038196486639,0.14613650138308631,94.21819961888798,29.494583370292943,27.681735295186122,18.517650432155484,0.25192180463700975,850.4705882352924,63.64305541591728,0.07483275294443187,67.85724766452753,0.5757575757575758,1.8202480411081712,0
56,1,135.75956474457013,23.237534200616697,18.494644027117438,30.162068638951972,0.34454883567620376,23.729292101565385,5.355888745106661,4.2597259443776485,5.887531954665021,0.06784922205590133,112.39397850069523,32.14720830580893,31.2085541105506,15.460881408727158,0.1279769806162437,96.25496471547176,31.28220741653957,30.464156725006987,18.151135955483056,0.22976033047500358,866.5454545454546,56.681727053947256,0.06541114116590639,63.769114781374334,0.59375,1.7626271034789183,0
57,1,126.43368004788384,22.666582681993393,15.25012156513193,28.849438604607396,0.3185745096617577,21.85099027977134,5.348478128570742,3.706688782091038,6.026282386352318,0.06328336778319321,93.68742988350314,34.52094222810714,27.965840767424403,15.048641592744396,0.12583683267561888,77.52703671101656,35.408555630289726,25.30306368857101,17.905655293107156,0.23436860375884033,845.882352941176,46.76424735478617,0.05528457614960816,52.82331900119549,0.3939393939393939,1.707614180331383,0
58,1,125.37016073283215,24.72596912496197,15.11208775693673,33.43612392238576,0.33234356497485773,21.431190203397836,5.970337742907526,3.577371962152137,6.949926292954464,0.06447197156976911,97.95377019080189,36.76246669641213,26.881534782088483,14.575691156548254,0.14402464532619555,90.95229757945279,36.389380791801116,24.407452178678305,17.237922143773265,0.2666944122073458,853.0588235294124,51.01927216167396,0.0598074490931221,56.6156633214868,0.3939393939393939,1.5838563427010723,0
59,1,141.94439484386385,27.25205485482489,20.018050621383498,34.88257347900576,0.33967649978088926,25.928658995751817,5.8685433768130775,4.384426007866926,7.1250832536826065,0.06684100559953249,94.92465121768596,36.4380107497934,29.062752940830595,14.203075671807271,0.14184248446376896,85.6270636852042,31.856985592698354,24.58041036188468,18.11321354384769,0.23273124763197633,847.1764705882346,51.43072456800187,0.060708395893350406,54.36130531132128,0.36363636363636365,1.7198840521757646,0
60,1,126.21410075500984,25.968580465713977,21.179934965241493,33.23910327061997,0.38207436427240454,23.749700509079496,5.938196877874136,4.433933503999108,6.727997144284063,0.07505433657120798,105.4492780768885,38.09333420651573,28.40115163460134,15.26869303751498,0.14774802603946383,94.80167201360133,37.79297886531819,25.045352598352817,19.751107456968015,0.23987179159223448,860.3529411764725,71.96206170213267,0.08364248932970414,69.38692567442448,0.45454545454545453,1.9687773644644633,0
61,1,164.3531382712986,27.097024018353686,21.603341482757557,32.7293483900453,0.3684678722806633,29.46321175531445,5.858685885970155,4.431441827427322,6.708358845652952,0.07288095782812805,98.8208979434567,32.87074522972189,30.663841883306283,17.29890409190295,0.1749790519090941,84.09254511638018,33.2424821658057,28.392477308934055,20.211059953744385,0.2720127499443213,865.0909090909091,82.64546404535349,0.09553384872834052,77.84921322659727,0.5,2.0413285547810758,0
