,class,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,mean_rr,sdnn,cv,rmssd,pnn50,mean_ppg_amplitude,temperament
0,0,234.78385941552204,37.04307604875766,17.532728076765135,13.66461371055733,0.2107875571157617,91.25530457448805,14.976849679113014,7.061329250894144,5.5631314458772625,0.0813085364789843,66.80728094439128,30.430630266957962,36.612710328779656,20.909706624020306,0.23226456168753423,75.41342322360003,33.40527930478997,81.41278957389311,73.98999483607685,1.2256418480791926,767.5789473684212,47.69986774243505,0.0621432725662552,34.18234094430089,0.16216216216216217,2.521766033902613,1
1,0,66.48867035061691,17.638621016039423,12.148785730194637,12.82680911065378,0.2171098376341765,25.154767427320746,6.747170861055948,4.983459250558347,5.006857405619155,0.08598649338125562,51.78692076111262,18.215149062317277,25.405531943314326,17.524793106253867,0.14465176599943833,54.49301868657369,18.215403018233104,42.166019381892745,48.31721610614042,0.8474541897320302,791.027027027027,56.94758139751849,0.07199195406957033,43.19979423819282,0.2777777777777778,2.576410796754692,1
2,0,85.04469832477564,20.594192716690188,9.546836793618397,15.201567166421155,0.19520972345035448,32.840864089226095,8.17420682871921,4.131291755356163,6.1753598107577945,0.07651296159527671,71.36367560988462,25.133761549653357,24.814403027993915,19.109265421032447,0.15085204270840188,75.82306804260831,26.82107363594923,48.578397901128156,49.345871341410565,0.9028923757736257,777.7297297297296,56.784509159457215,0.0730131650993855,40.61745656460735,0.19444444444444445,2.937304513639423,1
3,0,114.55431777916675,26.488916790991567,11.402663906651542,20.244158382378156,0.2226848108707103,42.727896438658064,10.584245692544442,4.9273652229729175,7.985593813986973,0.08713202822868824,96.97591720474455,45.97663472169047,26.24560559801021,18.675018406763527,0.18934909196715077,96.92635850215805,49.47515120053815,61.05338303032208,46.542959966550114,0.9130115699574333,772.3157894736844,61.52218025130026,0.07965935837363396,43.8523320591627,0.16216216216216217,2.6703914776566413,1
4,0,186.76987638089935,36.02784129051935,14.227763670444633,23.16634868752872,0.3231152560295036,69.76509602281546,14.393668535114799,5.628320428586513,9.187610534996637,0.12714630205494235,90.7744594204192,44.512185463790416,27.23085619836995,20.01409395074074,0.22220101786606639,98.38696580929518,45.45730432026319,61.89552773244653,55.238031812500736,1.0064723487774385,794.4864864864865,63.814671607023975,0.08032190942508802,53.44987267420606,0.25,2.3573313549477724,1
5,0,75.09258119662758,19.820050121365508,15.188305785249991,23.250755314166422,0.33786796940585234,28.54332640228552,7.700991829720169,6.214332405063214,8.987079544572028,0.13059236284442144,56.48959819364285,21.016514937236458,33.415556569873885,20.834115087201702,0.21019153688293649,65.25414726978329,21.45260696822744,54.34209059969094,57.05598026089577,0.9006030497239869,795.8888888888889,52.14034784133948,0.0655120941745156,43.03354173532259,0.2857142857142857,2.54105656713137,1
6,0,105.07652692512079,25.16560999282821,16.229674372550488,25.177369302605857,0.3308236792408329,40.944297245112445,10.060213861070203,6.87321559840629,9.76408897257805,0.12946173716209639,74.30822816277471,37.88571829977715,29.858349673721257,22.44328070830324,0.22442359455588454,85.21994653860695,34.73504396540565,48.81521275907384,51.44627416106353,0.9183745561091506,776.3157894736843,57.25528667348232,0.07375257266414671,46.158364297218995,0.2702702702702703,2.8264839666500476,1
7,0,105.29834987636515,24.327264870230394,15.357456164514373,25.060189497330352,0.4024457375014135,40.866128844908374,9.38948791127368,6.676589405650693,9.961172117374272,0.1567969055674192,67.07372549355313,31.23904598594983,28.338978299166737,22.175021985560566,0.21491571688937716,72.5292861887244,28.507823494487127,46.71563390542059,44.23330698383926,0.7875033366565538,785.5789473684208,59.56628448636588,0.0758246955139322,47.273785661938575,0.2972972972972973,3.13082070463042,1
8,0,227.49875978608014,34.700862153752745,18.60865716873075,27.259948112758426,0.4324313279166021,84.68958750037261,13.65367174820732,7.470615538308531,10.590116385124162,0.1712173319756984,75.87912344787182,34.28663153836828,27.727380715618683,23.565976129413034,0.174445160347752,75.95041303229522,30.61762399934668,49.981634071272886,46.42068954193269,0.7497524672214757,797.3333333333333,75.61708045900104,0.09483747549205818,53.38806715255495,0.37142857142857144,2.6187762871542772,1
9,0,1833.570250583173,101.56929626984892,26.01571818352382,38.02449656849311,0.44977833558945113,683.7671547086508,38.54711109718335,9.98085273140484,14.757647545090027,0.1784531004864186,146.48611572787016,50.31712143852809,36.81694423326444,26.517035229819708,0.1978646767540582,135.51825485868318,51.86061582332917,52.94422029558994,57.41005718419516,0.863351461658464,773.8378378378379,74.9435022435484,0.09684652078133872,46.561786907291534,0.25,2.1089442889496,1
10,0,3306.755345318693,196.71264429445554,38.00080373712699,43.11267267597843,0.4309297212442359,1217.1019923473089,74.75058729941343,15.326525222669732,17.063175293809437,0.1697152811921056,239.72148850394433,52.276462063372755,40.22840671283388,28.752144871443395,0.20581416747897696,194.44043808513462,62.108306854471095,59.54983791782679,66.19113565007792,1.0243427521509698,754.2564102564099,41.78939549991619,0.05540476014742766,36.80960972926716,0.18421052631578946,2.1952484560158583,1
